Line-number,x-coord,y-coord,width
1,479675.11899601261,-2267047.2845279318,6759.3778530145855
1,479699.19129196566,-2266899.4485883745,8303.6796148168833
1,479726.15734893782,-2266752.0835529743,10275.883653777131
1,479756.44565166841,-2266605.27508489,12128.257422584296
1,479792.36575031129,-2266459.797116274,13832.302796780796
1,479833.39357706282,-2266315.8937884453,15101.624268251511
1,479879.75562424143,-2266173.7565351366,15744.374670572568
1,479931.1810433747,-2266033.5338828103,15667.461961931553
1,479987.38277821842,-2265895.3063882953,14879.957037156957
1,480048.4692555588,-2265759.1986324098,13487.229829253452
1,480114.52204578731,-2265625.340432601,11692.120218695814
1,480184.79998048709,-2265493.5523742596,9798.0607341238938
1,480259.78677193169,-2265364.1071288763,8191.8898247783254
1,480339.52708085132,-2265237.0616211314,7328.0705992658686
1,480419.38911789795,-2265110.1052025082,7199.0179253964752
1,480498.0268291586,-2264982.4497381845,7182.3429380536963
1,480575.95360545302,-2264854.3855714616,7432.5210699554555
1,480653.74840795429,-2264726.2405761401,7670.9031702284437
1,480732.06463247712,-2264598.3905565427,7330.8914855014364
1,480811.48787509522,-2264471.1725058476,7456.7054473689241
1,480891.61324381386,-2264344.4221784929,7236.671582046969
1,480972.73007668438,-2264218.3905833187,7562.6594448444794
1,481055.47909393109,-2264093.5277978675,8034.891209320841
1,481140.60494598892,-2263970.3689992041,8323.1108459860043
1,481229.03584450798,-2263849.5586149702,8483.9163064358072
1,481321.89163625555,-2263731.8731948626,8329.2130240873175
1,481417.00630654843,-2263615.9105290361,7825.282407875944
1,481512.4825011128,-2263500.2955161473,6992.404308366029
1,481607.10160711518,-2263384.0514686401,5892.6861632747832
1,481699.51456675562,-2263266.0965163852,4619.6982733836103
1,481788.24981279287,-2263145.2496344633,3284.8255875600998
1,481874.95440435543,-2263022.8960044035,2007.6096903901862
1,481961.85391573008,-2262900.7463490712,893.97524345293368
1,482049.19092349138,-2262778.9454639275,36.90549428134068
1,482137.24224151648,-2262657.6604159893,-504.89219748053728
1,482227.07626452082,-2262537.6340517951,-702.14806021824529
1,482318.20551282977,-2262418.5136564779,-580.9710496908807
1,482410.79954000784,-2262300.7448858763,-238.68791111462443
1,482504.76541107934,-2262184.1410389678,156.45373621212957
1,482598.02452113922,-2262067.1192631056,353.82035740102606
1,482688.58814805106,-2261948.2404999598,0.0
1,482775.60751294886,-2261826.7722250535,0.0
1,482858.77117952897,-2261702.3705973718,0.0
1,482940.78462543723,-2261577.0522134355,0.0
1,483023.87650436338,-2261452.5861317152,0.0
1,483108.32283857412,-2261329.0811189795,0.0
1,483194.46969550062,-2261206.6856514327,0.0
1,483283.1516764366,-2261085.8948808839,0.0
1,483373.07335519942,-2260965.8583507659,0.0
1,483461.6701017766,-2260844.8522635624,0.0
1,483548.80538197432,-2260722.7887611403,0.0
1,483634.3629566282,-2260599.6043846784,0.0
1,483718.3663456483,-2260475.3635441554,0.0
1,483800.78643283533,-2260350.0602012277,0.0
1,483881.56512828323,-2260223.6936468412,0.0
1,483960.9301331765,-2260096.4374138066,0.0
1,484039.86983204028,-2259968.9177766847,0.0
1,484118.7237742276,-2259841.3397947247,0.0
1,484197.83346435928,-2259713.9096761174,0.0
1,484277.62233571277,-2259586.8984703966,0.0
1,484359.04810949473,-2259460.9782205452,0.0
1,484442.68335199571,-2259336.5561242709,0.0
1,484528.09537379065,-2259213.3305587168,0.0
1,484613.92661443615,-2259090.4148157644,0.0
1,484698.1831902226,-2258966.5027508289,0.0
1,484781.25482584187,-2258841.7734287814,0.0
1,484862.81977130799,-2258715.9907642915,0.0
1,484941.13008719246,-2258588.1212350423,0.0
1,485015.62369073683,-2258458.0966486963,0.0
1,485086.44833040738,-2258326.0390892513,0.0
1,485153.87278943363,-2258192.1345535736,0.0
1,485217.93532467639,-2258056.5646897382,0.0
1,485278.61769796221,-2257919.4861732428,0.0
1,485336.17345780961,-2257781.0534117376,0.0
1,485391.03065206099,-2257641.4758962253,0.0
1,485444.90336947789,-2257501.4999188925,0.0
1,485498.494887234,-2257361.4135004473,0.0
1,485552.16872181714,-2257221.3536983072,0.0
1,485606.26897879993,-2257081.4533835691,0.0
1,485660.93845493381,-2256941.7807252835,0.0
1,485716.39865297609,-2256802.4230360538,0.0
1,485772.88421342784,-2256663.4727955796,0.0
1,485829.02260770783,-2256524.3883293252,0.0
1,485883.84276072442,-2256384.7855436043,0.0
1,485937.86227180774,-2256244.8628312335,0.0
1,485991.49069925054,-2256104.779064497,0.0
1,486043.78951484163,-2255964.2177359364,0.0
1,486095.20351428568,-2255823.3353242339,0.0
1,486146.11242408503,-2255682.2652882128,0.0
1,486197.5450264166,-2255541.383978894,0.0
1,486250.413005043,-2255401.0328867175,0.0
1,486304.85158834257,-2255261.2670849054,0.0
1,486360.90239365032,-2255122.1739631467,0.0
1,486418.40052890178,-2254983.6901620966,0.0
1,486476.86522535095,-2254845.6021439461,0.0
1,486535.77785074664,-2254707.6797138406,0.0
1,486593.88732767501,-2254569.4336543819,0.0
1,486648.93442429171,-2254430.0499805878,0.0
1,486700.24124832707,-2254289.2852463662,0.0
1,486747.21950912412,-2254146.9281672863,0.0
1,486789.37153183453,-2254003.0725856284,0.0
1,486826.68354811735,-2253858.0086567141,0.0
1,486859.67372485838,-2253711.876243874,0.0
1,486889.63751249021,-2253565.0006937487,0.0
1,486919.48017035739,-2253418.0951740816,0.0
1,486949.77124683635,-2253271.2625950472,0.0
1,486981.18513550702,-2253124.6250182097,0.0
1,487013.48532499309,-2252978.1689698915,0.0
1,487046.47170109709,-2252831.8596609831,0.0
1,487080.03035606566,-2252685.6717473688,0.0
1,487113.17924663296,-2252539.4017312108,0.0
1,487144.63402389083,-2252392.7848151335,0.0
1,487174.21489885554,-2252245.782798334,0.0
1,487201.95700123062,-2252098.4040677007,0.0
1,487232.49588907196,-2251951.6547038741,0.0
1,487265.36404748296,-2251805.3964338694,0.0
1,487300.25210911309,-2251659.5524840271,0.0
1,487339.30603496992,-2251514.9688986307,174.2971675596026
1,487383.11917711317,-2251371.8852032972,79.713390835742814
1,487430.8328896382,-2251229.9846191229,-111.31786622919121
1,487482.20568953198,-2251089.3001054972,-279.32281436523078
1,487538.81764953292,-2250951.0419733166,-349.90691613311776
1,487598.74249149545,-2250814.2125960728,-452.72261353597287
1,487660.37373499735,-2250677.9659447931,-89.642885191251821
1,487725.48461918836,-2250543.4825507202,546.62057969114335
1,487795.81471450866,-2250411.7671898399,1292.8259211316229
1,487871.64506704727,-2250282.8836799636,2015.2011083809148
1,487952.11957261933,-2250156.4132598294,2609.4439399200628
1,488038.52612815693,-2250034.3687206842,3000.7220434604251
1,488130.55104259425,-2249916.7058326891,3143.672875943676
1,488226.90042708756,-2249802.3370667584,3022.4037235418041
1,488326.2508391281,-2249690.1504519917,2650.4917016571153
1,488428.42143280548,-2249580.5307990387,2070.9837549222298
1,488532.7999702883,-2249473.1924281078,1535.9779145697089
1,488637.9779777294,-2249366.6585597289,686.82064433373614
1,488742.34904055455,-2249259.2446020162,-166.12040601857373
1,488844.23726829479,-2249149.1929917061,-899.58531839712919
1,488941.40934277198,-2249035.8385733953,-798.20770373567279
1,489034.00213493354,-2248919.1770094885,-443.82829220375254
1,489122.34357102338,-2248799.253596765,180.02253933928361
1,489206.79377514339,-2248676.1572680199,884.4503453992204
1,489288.22380860971,-2248550.5127513274,1448.5430902505495
1,489369.85123581905,-2248424.8479332807,1633.4541778377768
1,489452.97306435084,-2248300.1806062972,1872.9036589269194
1,489537.03027459234,-2248176.0640457179,1954.3966491417164
1,489623.15286618739,-2248053.5320719406,1869.469452632911
1,489713.37445604766,-2247934.3147362489,1626.9393346298871
1,489809.00335632317,-2247819.4796895902,1252.9045214406678
1,489909.03270079393,-2247708.1096806778,790.7442004519171
1,490010.07684220525,-2247597.3864985867,301.11852012893917
1,490109.75213343994,-2247485.4667628491,-138.03140998432283
1,490207.97252557019,-2247372.2499285489,-431.48351926528466
1,490304.71045422979,-2247257.6828156146,-466.73477601272236
1,490401.63764912309,-2247143.2965090782,-114.00118744677198
1,490499.43354418088,-2247029.7360761957,81.124873749303717
1,490597.29456734745,-2246916.3038587607,174.14302357053242
1,490694.12525534735,-2246802.0106224613,0.0
1,490788.58868253074,-2246685.6390873403,0.0
1,490880.4540285315,-2246567.0912469402,0.0
1,490970.80526752258,-2246447.4380085715,0.0
1,491059.38876269571,-2246326.5032890863,0.0
1,491145.87132463325,-2246204.0529222074,0.0
1,491228.91454754717,-2246079.2585882857,0.0
1,491307.76995861833,-2245951.7465997403,0.0
1,491385.41208656033,-2245823.5561556295,0.0
1,491463.01856748114,-2245695.3927051104,0.0
1,491540.38685573405,-2245567.1245128266,0.0
1,491616.99420421297,-2245438.4410407189,0.0
1,491693.20835149754,-2245309.4781479212,0.0
1,491769.39135061641,-2245180.3714543511,0.0
1,491843.52262572228,-2245050.2839262248,0.0
1,491914.53139368456,-2244918.8742785449,0.0
1,491983.27937530598,-2244786.2630715081,0.0
1,492050.4748525765,-2244652.5557610276,0.0
1,492114.83613976743,-2244517.4758431739,0.0
1,492175.5360762332,-2244380.74013454,0.0
1,492232.55286860658,-2244242.2782084551,0.0
1,492286.35930613696,-2244102.2641767454,0.0
1,492343.93799604231,-2243964.2889213222,0.0
1,492406.51288568071,-2243829.2884512679,0.0
1,492474.73720071593,-2243697.8245820301,0.0
1,492551.01765675889,-2243571.5400865311,0.0
1,492637.88462245144,-2243452.2426632,0.0
1,492735.16738005832,-2243340.2348057549,0.0
1,492842.3785345201,-2243235.6716689235,0.0
1,492955.58840146131,-2243140.9238071349,0.0
1,493075.61522080982,-2243058.4829354673,0.0
1,493204.2554049571,-2242991.3115579132,0.0
1,493344.30272941414,-2242944.1713819806,0.0
1,493486.8331462802,-2242924.7139253542,0.0
1,493625.87147379323,-2242935.7886339435,0.0
1,493761.68907411187,-2242977.2954145484,0.0
1,493894.34758721996,-2243046.2935599345,0.0
1,494019.76017405605,-2243124.9431930161,0.0
1,494139.37963540066,-2243211.8524030424,0.0
1,494254.49364090891,-2243305.8987833867,0.0
1,494364.23058475635,-2243408.0696374467,0.0
1,494470.85032247682,-2243513.2871106649,0.0
1,494573.75994685997,-2243622.0122359856,0.0
1,494672.5500755285,-2243734.5353784445,0.0
1,494767.02030191431,-2243850.9609870552,0.0
1,494856.8250741607,-2243970.8558098297,0.0
1,494940.66947085841,-2244094.8066237131,0.0
1,495019.4148688289,-2244222.1487483243,0.0
1,495093.89667576563,-2244352.2418306549,0.0
1,495166.20752059727,-2244483.6109054931,0.0
1,495236.95176260796,-2244615.8492332972,0.0
1,495306.32606125623,-2244748.8330401946,0.0
1,495374.96292591165,-2244882.2078605522,0.0
1,495441.55586867692,-2245016.5472032069,0.0
1,495505.58633673267,-2245152.0859151375,0.0
1,495566.61476068693,-2245289.0226984476,0.0
1,495625.17427093635,-2245427.1032353053,0.0
1,495683.67749128194,-2245565.2111514383,0.0
1,495742.5711707974,-2245703.1555362307,0.0
1,495802.34983435221,-2245840.7250775881,0.0
1,495864.45634003065,-2245977.1761487238,0.0
1,495928.22230748378,-2246112.7667229776,0.0
1,495992.03605268279,-2246248.234426884,0.0
1,496054.14358252188,-2246384.3868364412,0.0
1,496113.82161394798,-2246521.6488192761,0.0
1,496171.25313612161,-2246659.9369134353,0.0
1,496226.63375977171,-2246799.1608441537,0.0
1,496279.46757579461,-2246939.4702682197,0.0
1,496329.26533105038,-2247080.8986261147,0.0
1,496376.58393888624,-2247223.1805026354,0.0
1,496421.52391859447,-2247366.2773621855,0.0
1,496464.03617560532,-2247510.0492036082,0.0
1,496503.31177992455,-2247654.665075405,0.0
1,496538.48061268573,-2247800.3426198647,0.0
1,496569.9485890058,-2247946.9460584568,0.0
1,496599.77699394239,-2248093.8854875145,0.0
1,496627.8437524187,-2248241.1766433776,0.0
1,496653.99305694632,-2248388.8416920495,0.0
1,496679.50382052205,-2248536.6346263145,0.0
1,496704.67034723971,-2248684.498633584,0.0
1,496729.69020805566,-2248832.3952703946,0.0
1,496754.95329972252,-2248980.2510794797,0.0
1,496780.92295660934,-2249127.9687662413,0.0
1,496808.48802270513,-2249275.316597586,0.0
1,496837.99792791769,-2249422.193031305,0.0
1,496870.5314359339,-2249568.303102728,0.0
1,496906.59730686835,-2249713.4704455603,0.0
1,496946.74372781854,-2249857.4930016766,0.0
1,496988.74674295343,-2250000.9481829866,0.0
1,497031.72169125616,-2250144.109030074,0.0
1,497075.62492070405,-2250287.0210299753,0.0
1,497120.37648459885,-2250429.7500391966,0.0
1,497165.52344004827,-2250572.4763935013,0.0
1,497210.48733791494,-2250715.3849834106,0.0
1,497254.65171847027,-2250858.6712076389,0.0
1,497298.99654829194,-2251001.9656283502,0.0
1,497342.8567555577,-2251145.4033932104,0.0
1,497385.89914240275,-2251289.0815803898,0.0
1,497428.44049023819,-2251432.8833096456,0.0
1,497471.93017997575,-2251576.3290323378,0.0
1,497516.07812432823,-2251719.5206005275,0.0
1,497560.53809155978,-2251862.5805405206,0.0
1,497604.95072153915,-2252005.6914832732,0.0
1,497650.10574963555,-2252148.6126862508,0.0
1,497697.04795145785,-2252291.0066761719,0.0
1,497746.16662453895,-2252432.7181846136,0.0
1,497796.37853870611,-2252574.0527597894,0.0
1,497848.96077726944,-2252714.4007698908,0.0
1,497904.81753361784,-2252853.2811262719,0.0
1,497961.34970892192,-2252991.633731076,0.0
1,498017.29814207304,-2253130.0652647996,0.0
1,498072.47265778133,-2253268.8017571806,0.0
1,498126.64095752314,-2253408.0750762019,0.0
1,498179.2605192482,-2253547.969140863,0.0
1,498229.63018788339,-2253688.82049471,0.0
1,498277.04903573601,-2253830.9602778358,0.0
1,498320.84843006445,-2253974.2467197599,0.0
1,498361.12620932166,-2254118.4293804914,0.0
1,498398.19556833484,-2254263.5142532703,0.0
1,498432.63412939152,-2254409.395811337,0.0
1,498467.21510297334,-2254555.2103755735,0.0
1,498502.03892681771,-2254700.9406500249,0.0
1,498537.21138638258,-2254846.5679442915,0.0
1,498573.08118868124,-2254992.0404931349,0.0
1,498609.61642539868,-2255137.3854793427,0.0
1,498646.54194825637,-2255282.6765506342,0.0
1,498683.31633620919,-2255428.0161703182,0.0
1,498719.3260307663,-2255573.4760449203,0.0
1,498754.85352671938,-2255719.0779397115,0.0
1,498790.08815961331,-2255864.8745188052,0.0
1,498820.18931371515,-2256011.1384707382,0.0
1,498844.93953279487,-2256157.5141441924,0.0
1,498864.6585888486,-2256303.6093923491,0.0
1,498881.99855197663,-2256448.7122413013,0.0
1,498902.1712066796,-2256591.6208068165,0.0
1,498926.57116165356,-2256730.8462889451,0.0
1,498958.1943818641,-2256863.1234682533,0.0
1,498993.5553603266,-2256992.0610937611,0.0
1,499031.78764827235,-2257119.8072640928,0.0
1,499072.68048072071,-2257248.081969541,0.0
1,499115.47683085699,-2257379.3254350661,0.0
1,499163.55550634547,-2257514.4478552188,0.0
1,499214.83144198958,-2257652.0505971978,0.0
1,499267.7938470199,-2257791.3329368383,0.0
1,499326.37582561804,-2257927.9749619947,0.0
1,499398.72340942768,-2258055.8309169598,0.0
1,499477.97847872163,-2258180.017057355,0.0
1,499557.03597953863,-2258305.727679098,0.0
1,499628.90751767135,-2258436.2575932099,0.0
1,499690.36829383601,-2258571.7344286242,0.0
1,499742.86407589988,-2258711.3074590149,0.0
1,499787.86532594287,-2258854.2140568909,0.0
1,499828.0670257227,-2258998.3558538766,0.0
1,499862.99226557207,-2259143.6803799788,0.0
1,499892.57937496516,-2259290.3651373298,0.0
1,499919.87442615663,-2259437.655320182,0.0
1,499953.02170423412,-2259583.1345393439,0.0
1,499994.25227297493,-2259725.9748818292,0.0
1,500047.02238593751,-2259864.8736558491,0.0
1,500113.79914127983,-2259997.1685790983,0.0
1,500192.53962672595,-2260123.1483503575,0.0
1,500280.68732330954,-2260243.7081065634,0.0
1,500370.48963685939,-2260362.7451560791,0.0
1,500441.92749125435,-2260491.8163879234,0.0
1,500500.04140067945,-2260627.5376957972,0.0
1,500548.175390538,-2260767.753664799,0.0
1,500588.93477268965,-2260910.9540233132,0.0
1,500626.53093565244,-2261055.2553964881,0.0
1,500661.28292445955,-2261200.5092069781,0.0
1,500693.3301386211,-2261346.6146672042,0.0
1,500720.33670856932,-2261493.5819864194,0.0
1,500739.54721972375,-2261641.4414985273,0.0
1,500747.26452626381,-2261790.2994583272,0.0
1,500736.55002207152,-2261938.8689603466,0.0
1,500707.86462428246,-2262082.3111500395,0.0
1,500659.90739996266,-2262220.1421151566,0.0
1,500590.35612440715,-2262351.5799188651,0.0
1,500514.17851584579,-2262480.6391346608,0.0
1,500437.21329587296,-2262609.2378534991,0.0
1,500360.64522940427,-2262738.102700769,0.0
1,500285.97246905742,-2262868.1557130972,0.0
1,500202.94359278219,-2262983.8215774628,0.0
1,500108.14765568875,-2263080.6139268037,0.0
1,500012.86937999929,-2263174.0848978912,0.0
1,499918.90609047242,-2263270.2450191281,0.0
1,499827.27875881857,-2263373.3917121799,0.0
1,499736.62591098319,-2263482.4613157269,0.0
1,499646.25663373224,-2263594.6531233299,0.0
1,499577.5595898616,-2263705.453269497,0.0
1,499532.81159270456,-2263814.6843580422,0.0
1,499501.06216349069,-2263921.9491780335,0.0
1,499471.61102345202,-2264027.0504882787,0.0
1,499442.87647067284,-2264130.1582010975,0.0
1,499413.78272350103,-2264231.5230102325,0.0
1,499383.41463391163,-2264331.5165605303,0.0
1,499353.92987613013,-2264436.0449196673,0.0
1,499322.43819266302,-2264548.2937189951,0.0
1,499286.79182695545,-2264670.0854225778,0.0
1,499245.6995501006,-2264802.9244454284,0.0
1,499198.87329129613,-2264943.9163139849,0.0
1,499144.96908535354,-2265077.7225154829,0.0
1,499081.38100339635,-2265203.6509654666,0.0
1,499005.0170537323,-2265321.9673719611,0.0
1,498944.76049076708,-2265449.4729692498,0.0
1,498909.78905583842,-2265588.6499869721,0.0
1,498891.28744023858,-2265734.1275131344,0.0
1,498884.07268494309,-2265883.3590598633,0.0
1,498881.74686785467,-2266032.9488995471,0.0
1,498883.80515013222,-2266182.5684256786,0.0
1,498890.50736746675,-2266332.2079580082,0.0
1,498897.03830160736,-2266477.7717792429,0.0
1,498898.5088199228,-2266614.4614265207,0.0
1,498894.24844713556,-2266741.2909311443,0.0
1,498883.92221365153,-2266858.6592624127,0.0
1,498892.33360383107,-2266972.7247909345,0.0
1,498920.25996425055,-2267078.5344051421,0.0
1,498966.52659421746,-2267169.8994562491,0.0
1,499029.38577378314,-2267239.5080365725,0.0
1,499105.99037473131,-2267278.1547313929,0.0
1,499191.93079341343,-2267283.0985665647,0.0
1,499282.29108265077,-2267239.604727996,0.0
1,499362.11674245872,-2267114.4979492817,0.0
1,499422.52370754106,-2266997.5529303714,0.0
1,499479.19539758534,-2266903.4004286504,0.0
1,499542.82875808055,-2266839.8356316751,0.0
1,499622.04696027178,-2266809.4357259083,0.0
1,499721.93980948074,-2266808.5908233831,0.0
1,499841.6085879085,-2266827.570897094,0.0
1,499961.48761107656,-2266858.5656294408,0.0
1,500076.99233018019,-2266900.7647787449,0.0
1,500189.70138431352,-2266957.113473569,0.0
1,500301.68212023139,-2267035.7007069257,0.0
1,500408.15018013702,-2267138.3842039085,0.0
1,500496.80626231432,-2267254.5145747224,0.0
1,500563.45986049657,-2267386.1452042563,0.0
1,500620.64870987216,-2267522.6284079123,0.0
1,500670.44798385235,-2267662.7088659145,0.0
1,500713.20347380184,-2267805.8902372676,0.0
1,500780.68074528954,-2267930.4626538381,0.0
1,500880.57925533899,-2268032.8105752645,0.0
1,500989.30574115901,-2268130.5461560139,0.0
1,501101.1831847991,-2268227.8027951713,0.0
1,501213.80002544861,-2268326.1916527431,0.0
1,501314.58449747541,-2268435.4432660053,0.0
1,501404.31003357028,-2268553.9440253479,0.0
1,501487.55927443563,-2268677.7967403452,0.0
1,501567.27875391481,-2268804.5950161037,0.0
1,501644.79449482076,-2268932.9385955082,0.0
1,501719.94039166975,-2269062.6198635064,0.0
1,501793.08813518152,-2269193.4614165896,0.0
1,501864.92715701862,-2269325.03495736,0.0
1,501932.19261077308,-2269458.4572868878,0.0
1,501991.17152959551,-2269595.1738765487,0.0
1,502041.20740897872,-2269735.511450442,0.0
1,502082.39502953441,-2269879.4901786582,0.0
1,502124.83491027745,-2270022.7208831366,0.0
1,502168.91883574595,-2270165.1653124308,0.0
1,502213.53930536221,-2270307.4912340674,0.0
1,502256.84353913972,-2270450.2747792355,0.0
1,502297.95077779127,-2270594.4963176982,0.0
1,502337.17485972052,-2270738.9647383471,0.0
1,502373.06315008161,-2270883.9019752601,0.0
1,502410.35415097966,-2271027.1233751825,0.0
1,502448.91057712008,-2271168.5885501346,0.0
1,502487.93687138957,-2271308.5357952775,0.0
1,502524.00270108948,-2271448.530688148,0.0
1,502553.82971543539,-2271590.1884041778,0.0
1,502578.17530104093,-2271733.1479515461,0.0
1,502597.46262911684,-2271877.1301123258,0.0
1,502624.72291517147,-2272008.1853617528,0.0
1,502665.22366622597,-2272117.6859911485,0.0
1,502725.15305276355,-2272192.5039751334,0.0
1,502813.11331423389,-2272209.6016529775,0.0
1,502922.14155562117,-2272203.4515048126,0.0
1,503040.82019893889,-2272207.8341456684,0.0
1,503172.4414245683,-2272214.5783373285,0.0
1,503314.84626806673,-2272223.9246309791,0.0
1,503462.29405042337,-2272235.9791376432,0.0
1,503610.52874625591,-2272250.3539893511,0.0
1,503759.30690201477,-2272267.5940830046,0.0
1,503905.2504006488,-2272292.7618596847,0.0
1,504012.43341271067,-2272359.2644317308,0.0
1,504084.31566992326,-2272459.6819817671,0.0
1,504129.48160578328,-2272582.6077307966,0.0
1,504157.92761559173,-2272717.850217185,0.0
1,504176.40289706946,-2272859.5465740948,0.0
1,504186.52505714755,-2273005.1212087567,0.0
1,504191.10600189993,-2273152.6310298992,0.0
1,504192.11816018895,-2273301.1688141641,0.0
1,504191.31011661846,-2273450.2297037691,0.0
1,504190.21353167365,-2273599.5026810933,0.0
1,504188.85796945298,-2273748.9812769974,0.0
1,504187.2702247196,-2273898.662520126,0.0
1,504182.20901557716,-2274048.1680739494,0.0
1,504173.21779760992,-2274197.4723276892,0.0
1,504159.77942402411,-2274346.5772453551,0.0
1,504150.73612413841,-2274495.3706590119,0.0
1,504152.58807282679,-2274643.6695447485,0.0
1,504168.64646555547,-2274791.2513069976,0.0
1,504202.46018270135,-2274929.8431882351,0.0
1,504253.12140221387,-2275032.4934217525,0.0
1,504321.84511195496,-2275095.6678702431,0.0
1,504387.69665457646,-2275113.3300967221,0.0
1,504442.41039905674,-2275106.3759761835,0.0
1,504484.63798156858,-2275092.1345645972,0.0
1,504516.44987553509,-2275077.8854452586,0.0
1,504540.25458275818,-2275065.7914336515,0.0
1,504558.03371261607,-2275056.1672599139,0.0
1,504571.30493897962,-2275048.7411202923,0.0
1,504581.21005144739,-2275043.1035170816,0.0
1,504588.60353040119,-2275038.861702628,0.0
1,504594.12348594755,-2275035.6855458491,0.0
1,504598.24591418379,-2275033.3132438916,0.0
1,504601.32567604852,-2275031.5433075661,0.0
1,504603.62727606209,-2275030.2231880515,0.0
1,504605.34789246722,-2275029.2384300618,0.0
1,504606.63456174091,-2275028.5035716584,0.0
1,504607.59697789885,-2275027.9549469277,0.0
1,504608.31701647391,-2275027.5451667956,0.0
1,504608.85581938527,-2275027.2389575741,0.0
1,504609.25906647654,-2275027.0100517808,0.0
1,504609.56089985219,-2275026.8388758572,0.0
1,504609.78684726468,-2275026.710833888,0.0
1,504609.95600143191,-2275026.6150342147,0.0
1,504610.08264581865,-2275026.5433442099,0.0
1,504610.17746826855,-2275026.4896880258,0.0
1,504610.24846749456,-2275026.449524302,0.0
1,504610.30163049389,-2275026.4194573066,0.0
1,504610.34143898811,-2275026.3969471268,0.0
1,504610.37124817172,-2275026.3800934921,0.0
1,504610.39357004425,-2275026.367474399,0.0
1,504610.41028541216,-2275026.3580255667,0.0
1,504610.42280254664,-2275026.3509503445,0.0
1,504610.43217593693,-2275026.3456523539,0.0
1,504610.43919518549,-2275026.341685106,0.0
1,504610.44445155846,-2275026.3387143095,0.0
1,504610.44838781114,-2275026.3364896653,0.0
1,504610.45133549365,-2275026.334823756,0.0
1,504610.45354288409,-2275026.3335762448,0.0
1,504610.4551959043,-2275026.3326420453,0.0
1,504610.45643378154,-2275026.3319424675,0.0
1,504610.45736077632,-2275026.331418586,0.0
1,504610.45805496461,-2275026.3310262738,0.0
1,504610.45857481379,-2275026.3307324881,0.0
1,504610.45896410773,-2275026.3305124845,0.0
1,504610.45925563422,-2275026.3303477331,0.0
1,504610.45947394666,-2275026.3302243575,0.0
1,504610.45963743207,-2275026.3301319666,0.0
1,504610.45975985972,-2275026.3300627787,0.0
1,504610.45985154086,-2275026.3300109669,0.0
1,504610.4599201972,-2275026.329972167,0.0
1,504610.45997161121,-2275026.3299431116,0.0
1,504610.46001011314,-2275026.3299213531,0.0
1,504610.46003894572,-2275026.3299050587,0.0
1,504610.46006053727,-2275026.3298928565,0.0
1,504610.46007670631,-2275026.3298837189,0.0
1,504610.46008881461,-2275026.329876876,0.0
1,504610.46009788202,-2275026.3298717518,0.0
1,504610.4601046723,-2275026.3298679143,0.0
1,504610.4601097572,-2275026.3298650407,0.0
1,504610.46011356509,-2275026.3298628889,0.0
1,504610.46011641668,-2275026.3298612772,0.0
1,504610.46011855215,-2275026.3298600707,0.0
1,504610.46012015134,-2275026.3298591669,0.0
1,504610.46012134891,-2275026.3298584903,0.0
1,504610.46012224571,-2275026.3298579832,0.0
1,504610.46012291725,-2275026.3298576036,0.0
1,504610.46012342017,-2275026.3298573196,0.0
1,504610.46012379677,-2275026.3298571068,0.0
1,504610.46012407885,-2275026.3298569475,0.0
1,504610.46012429008,-2275026.3298568279,0.0
1,504610.46012444823,-2275026.3298567384,0.0
1,504610.46012456663,-2275026.3298566714,0.0
1,504610.46012465528,-2275026.3298566216,0.0
1,504610.46012472169,-2275026.3298565838,0.0
1,504610.4601247714,-2275026.3298565559,0.0
1,504610.46012480865,-2275026.329856535,0.0
1,504610.46012483659,-2275026.3298565191,0.0
1,504610.46012485749,-2275026.3298565075,0.0
1,504610.46012487315,-2275026.3298564986,0.0
1,504610.46012488491,-2275026.3298564921,0.0
1,504610.4601248937,-2275026.329856487,0.0
1,504610.46012490027,-2275026.3298564833,0.0
1,504610.46012490522,-2275026.3298564805,0.0
1,504610.46012490889,-2275026.3298564781,0.0
1,504610.46012491162,-2275026.3298564767,0.0
1,504610.46012491366,-2275026.3298564753,0.0
1,504610.46012491517,-2275026.3298564744,0.0
1,504610.46012491628,-2275026.329856474,0.0
1,504610.46012491715,-2275026.3298564735,0.0
1,504610.46012491779,-2275026.329856473,0.0
1,504610.46012491826,-2275026.329856473,0.0
1,504610.46012491867,-2275026.3298564726,0.0
1,504610.46012491896,-2275026.3298564726,0.0
1,504610.46012491919,-2275026.3298564726,0.0
1,504610.46012491937,-2275026.3298564726,0.0
1,504610.46012491948,-2275026.3298564726,0.0
1,504610.4601249196,-2275026.3298564726,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
1,504610.46012491971,-2275026.3298564721,0.0
